step,loss,lr,step_time,optimizer,seed,peak_memory_mb
650,10.744477,0.001,0.006930,adamw,42,1213.3496
660,10.714549,0.001,0.007011,adamw,42,1213.3496
670,10.710805,0.001,0.006888,adamw,42,1213.3496
680,10.681643,0.001,0.006942,adamw,42,1213.3496
690,10.691674,0.001,0.006893,adamw,42,1213.3496
700,10.663949,0.001,0.006985,adamw,42,1213.3496
710,10.645237,0.001,0.007279,adamw,42,1213.3496
720,10.647700,0.001,0.006890,adamw,42,1213.3496
730,10.641974,0.001,0.006935,adamw,42,1213.3496
740,10.643697,0.001,0.007001,adamw,42,1213.3496
750,10.633293,0.001,0.006901,adamw,42,1213.3496
760,10.610002,0.001,0.006984,adamw,42,1213.3496
770,10.611663,0.001,0.006991,adamw,42,1213.3496
780,10.605428,0.001,0.006971,adamw,42,1213.3496
790,10.592329,0.001,0.006949,adamw,42,1213.3496
800,10.596758,0.001,0.006979,adamw,42,1213.3496
810,10.589280,0.001,0.006899,adamw,42,1213.3496
820,10.577038,0.001,0.006961,adamw,42,1213.3496
830,10.587739,0.001,0.006872,adamw,42,1213.3496
840,10.574202,0.001,0.006925,adamw,42,1213.3496
850,10.585020,0.001,0.006944,adamw,42,1213.3496
860,10.576958,0.001,0.006985,adamw,42,1213.3496
870,10.584737,0.001,0.006873,adamw,42,1213.3496
880,10.572368,0.001,0.006938,adamw,42,1213.3496
890,10.562731,0.001,0.006954,adamw,42,1213.3496
900,10.555592,0.001,0.006932,adamw,42,1213.3496
910,10.556152,0.001,0.006927,adamw,42,1213.3496
920,10.552209,0.001,0.006919,adamw,42,1213.3496
930,10.551251,0.001,0.006900,adamw,42,1213.3496
940,10.553256,0.001,0.006999,adamw,42,1213.3496
950,10.545544,0.001,0.006960,adamw,42,1213.3496
960,10.547379,0.001,0.006871,adamw,42,1213.3496
970,10.549511,0.001,0.006965,adamw,42,1213.3496
980,10.544617,0.001,0.006885,adamw,42,1213.3496
990,10.553348,0.001,0.006901,adamw,42,1213.3496
1000,10.541507,0.001,0.007365,adamw,42,1213.3496
